,topic_0_word,topic_0_score,topic_1_word,topic_1_score,topic_2_word,topic_2_score,topic_3_word,topic_3_score,topic_4_word,topic_4_score,topic_5_word,topic_5_score,topic_6_word,topic_6_score,topic_7_word,topic_7_score,topic_8_word,topic_8_score,topic_9_word,topic_9_score,topic_10_word,topic_10_score,topic_11_word,topic_11_score,topic_12_word,topic_12_score,topic_13_word,topic_13_score,topic_14_word,topic_14_score,topic_15_word,topic_15_score,topic_16_word,topic_16_score,topic_17_word,topic_17_score,topic_18_word,topic_18_score,topic_19_word,topic_19_score,topic_20_word,topic_20_score,topic_21_word,topic_21_score,topic_22_word,topic_22_score,topic_23_word,topic_23_score,topic_24_word,topic_24_score
84,lassen,0.0035289778858368375,durchschnittlich,0.004158519221626166,replying,0.004878207459789095,sweden,0.008030348077742618,erst,0.005135504087652723,zusammenhang,0.005653506270491833,high,0.004603132556059194,stark,0.00527372075967626,positiv,0.005696815326993963,forschungsgruppe,0.008498330677518678,gesundheitsschaden,0.006279623099803432,kripo,0.005272399009760706,obama,0.005162753396186606,heraus,0.011699211108283715,adressieren,0.0061329692890735804,schreiben,0.005914115272951392,forscher,0.005097724789254487,giftig,0.007458770960845916,antwort,0.008003221631233024,kauf,0.013161875317659286,september,0.006628512403898507,sekzun,0.005087547907701305,regieren,0.006466956675259843,barrierefreiheit,0.006662830487974756,spiegel,0.008192553940832483
85,hamburg,0.003514046904384297,fdp,0.004151559531990843,juni,0.004860048224863191,quelle,0.008002716909892587,aktuell,0.0051352210345360794,geschlecht,0.005648507875260054,samen,0.004570386637677502,maut,0.005199905696197957,privat,0.005632614309117252,zdf,0.008482638208818767,verfolgen,0.0062785376193888985,polizeistation,0.005272399009760706,favor,0.00514500013713662,maß,0.011699211108283715,energiepreis,0.006066854016703203,ignazio,0.005909376990667199,deutschland,0.005089520749362793,earliest,0.007458770960845916,gefälscht,0.007986254940689112,quelle,0.013057921042926218,antwort,0.006598079551835148,closertoa,0.005087547907701305,umsiedlung,0.0064186039873838285,defense,0.006662830487974756,rheinische,0.008170176389928294
86,aktuell,0.0035064038416312174,zukunft,0.004145500818809202,inhaber,0.0048501539448812,london,0.007938524229316159,ema,0.005118417061313344,grippe,0.005536379955655393,social,0.004557535760539503,fordern,0.005192193906141323,lindn,0.005632486605629682,uhr,0.008217034760474553,smoke,0.006211926854794266,heißen,0.005218882504138208,enrichment,0.00514500013713662,sollen,0.011585395425061562,griechisch,0.006042122369163878,kämpfen,0.0058793591104563565,detected,0.005085391837823529,kn,0.007356489969415766,yet,0.007802779787602098,jens,0.012858310675445591,fiu,0.006554550793102535,overalihas,0.005087547907701305,neu,0.006376133724474102,gemeinsam,0.006649820577937424,herstellerfirma,0.008142081447791097
87,een,0.003503966432218311,kommen,0.004109944132049901,fake,0.004840346531220728,juli,0.007822859836828117,termin,0.005095475961975951,müssen,0.0054798382028230855,results,0.00453937793698249,grün,0.005185072111568046,gefährden,0.0055906241555099025,markus,0.008205538718983973,verkaufsstelle,0.006211926854794266,beamtin,0.005215560946475981,people,0.005141052709630717,richtig,0.01155015103697198,moria,0.006006035594503258,meinung,0.005833427273426393,impfung,0.00504923517257786,mehrpersonenbüro,0.007227105585402611,töten,0.007780366703593225,bundestagswahl,0.012623094092607964,überzeugen,0.006524686784609602,overallha,0.005087547907701305,gutachten,0.0063689722504306386,angebot,0.006540557744641235,sundheitsministerin,0.008142081447791097
88,herr,0.003490189206636751,mm,0.004100207872289196,beigetret,0.004802349586683081,datum,0.007806996537762471,verabreichen,0.00508935275053168,rund,0.005446094856483258,studies,0.004457179224781885,ziel,0.005119084771183454,gastronomie,0.005584895306738124,sonntag,0.00818791119131373,führen,0.006145412117577938,tat,0.00518174122633544,ausland,0.005097059059574406,ta,0.011420849636434137,darunter,0.005947347036623401,kritisieren,0.005828553533175523,genom,0.00503591431331142,gewährleisten,0.007211515417537863,leid,0.007654044977381875,nebentätigkeit,0.01252263705115359,europäisch,0.0064975578532584476,arkansas,0.005087547907701305,christlichsozialeunion,0.00626288826980913,europa,0.006534770529409869,einflüsterer,0.008142081447791097
89,ende,0.0034782548919332617,industrie,0.004089901090152958,instagram,0.004794424077629827,collated,0.007737219982486339,phase,0.005026949864631025,frau,0.005367165726062781,vortag,0.004455446690886241,deutschland,0.005117501982263901,schützen,0.0055057437049575095,juni,0.00810863672664648,million,0.0061293444104959125,bürger,0.0051607191529533785,safe,0.0050831354800734245,summe,0.0113256691496693,haft,0.0059351918322987736,rechtsextrem,0.005823176620744599,zelle,0.005011568484118853,grundsätzlich,0.0072023771920599715,schau,0.007640087737842085,spahn,0.012520856972937368,dobrindt,0.006487221451943731,dcnbc,0.005087547907701305,union,0.006253211979081548,öffentlich,0.006437552936922997,experte,0.008104686689140012
90,recht,0.0034594610848320525,cdu,0.004079294417090039,machen,0.004784775073196995,kw,0.007657927324417949,pei,0.005026396648454672,anzahl,0.005360790736009254,evidence,0.004364786477867778,halten,0.005097818204047225,pflegeheime,0.005444108555199581,wahlergebnis,0.007720858556751671,abgabe,0.006120886738368466,einschränkung,0.005110753215467314,problem,0.005067402369389708,eg,0.011277414075544763,obdachlose,0.005897308636487959,std,0.005819699684843225,reformierung,0.005004370715636288,bakterie,0.00719529374578008,offen,0.007627473201952921,abgeordnetenwatch,0.012416041263971993,gestern,0.006482290269003848,neewer,0.004876492921218659,jahr,0.006249286205868167,forschung,0.006391452894824336,spiel,0.00809622337358702
91,maßnahme,0.0034527056696302127,mw,0.004054046029091255,richtig,0.004696914780039506,deutschland,0.007633403721317602,bnt,0.004974222052599293,testen,0.005349880523116708,fatigue,0.00436169225920552,bildung,0.005064172051140889,einzeln,0.005398920935867186,mm,0.007352810713654681,geben,0.006090153414017067,sicherheit,0.005101970090710963,foreign,0.005045903019561786,sozial,0.011220983879423246,verschärfung,0.0058629592166977275,zuzuordn,0.005787750969749186,probe,0.004941475619507798,laie,0.0071502243826117385,rajavi,0.007597335935505231,armin,0.011924521412749314,nord,0.006430244372839375,chad,0.004876492921218659,prozent,0.006209597740905054,hetze,0.006383991806232597,wegen,0.008050066594408458
92,fraktion,0.003445748389336036,bei,0.004048253199700544,polizei,0.004696696518749141,reason,0.0075314714119236814,empfehlung,0.004949552859826397,sieben,0.005324993172448985,gesamt,0.004341777128164321,zeigen,0.005050864263124328,schutz,0.005392488617214316,falten,0.007059412379359563,negativ,0.006033940252670373,wegen,0.005099584964472731,diplomat,0.00502018212533049,sein,0.011216337485839077,wahl,0.005861327951552605,kennen,0.005759960032348037,weit,0.004928775609843526,prüfung,0.007112365430255418,ejeii,0.007597335935505231,generalsekretär,0.011915910266558886,bundesfinanzminister,0.006424542904020792,unemployment,0.00472675133132391,setzen,0.00617222256049611,virtuell,0.006353539737635882,medikament,0.00802241658603268
93,fall,0.003423252385490551,scholz,0.004046545931799619,tag,0.004644689848439005,reported,0.007501159633630744,ungeimpft,0.004894615910824821,erkrankung,0.005322884778340307,gesundheit,0.004337366123390428,verantwortung,0.004935303233268776,landkreis,0.005364688445698482,erkennbar,0.006936523634331056,te,0.006032307222023594,korruptionssumpf,0.005086037110773041,maier,0.005019506471479704,insbesondere,0.01100831796794854,wahlkreis,0.005847293263487199,geben,0.005695638781330904,unterbund,0.004913241776677557,auswirkung,0.007031684581370295,henchman,0.007597335935505231,ursula,0.011649461063755077,lassen,0.006372127857040085,nevada,0.00472675133132391,straße,0.006064883862665004,fortschritt,0.006349275588300761,draussen,0.007944554063692238
94,bund,0.003405434873020536,et,0.004003697490914571,untersuchen,0.004618836442032352,uk,0.007473181406889718,mindestens,0.004826249313752725,erkranken,0.005283338635234274,pandemic,0.004330375716646867,profitieren,0.004925083420857731,regel,0.005335040197977115,befragte,0.0068725411154279435,strafverfahre,0.006021076798129007,rechtsverordnung,0.005086037110773041,georg,0.005010614952848758,danach,0.011005571536888694,sagen,0.005838390780686534,linksextremisten,0.005684920569431521,gen,0.004910398661563618,öffentlich,0.006997591381780258,solidify,0.007597335935505231,nebeneinkünfte,0.011507115187181475,searc,0.006354793174617162,stativ,0.00461060605601874,landesregierung,0.006008636590359187,id,0.006312020256881123,staltung,0.007944554063692238
95,kind,0.003355978932375353,landwirtschaft,0.004001172799768311,following,0.00459441503210963,information,0.007449192917916159,bekannt,0.004817669717181946,dabei,0.005253070607500688,acut,0.00432766840335174,interview,0.004900322843715867,haus,0.005316370877644107,vorsitzend,0.006813577608965701,public,0.005945123787644503,juristisch,0.005078173499937645,drohen,0.0049958198849786905,förderung,0.010797519127758061,politiker,0.005821349802193503,machen,0.005680466467612456,individuum,0.004906440580176434,spreading,0.0069883908902978725,judiciary,0.007597335935505231,cou,0.01148083945248026,kühnert,0.006331738248159283,europe,0.004555806888253582,tragen,0.0059891813694988695,lifestyle,0.006303501625256266,skandal,0.00787301538334719
96,dezember,0.003348150740629391,kohle,0.003977529418131309,seit,0.004527361243755648,altersgruppe,0.0073641268883359555,unerwünscht,0.0047470978812434745,vergangen,0.005196914697750609,associated,0.0043177179563186185,ab,0.004874164047485584,welle,0.005302417455738671,landtagswahl,0.006661080021531994,bestimmungsgemäß,0.005940960750397181,ermitteln,0.005072292461083553,making,0.004969528370336875,men,0.010725814534458717,hoch,0.0057799573721997255,min,0.005661091740865544,februar,0.004903826709966328,covid,0.006938678653053309,fanatisch,0.007597335935505231,caffier,0.011465573176065074,debatte,0.006290239269467658,alabama,0.0045157111678605305,linke,0.0059661262965316824,information,0.006291593435241945,wissen,0.007826359903682231
97,bündnis,0.0033440155579203303,vieler,0.003966365520074667,translate,0.004461052027575337,download,0.0073569945453520165,arzt,0.004696422906357823,spahn,0.005184184741633179,kind,0.004302597662801836,sowie,0.004837351437370928,aktuell,0.005290068344342752,sagen,0.006548878547655072,pro,0.00594078715431416,ab,0.005070082814030847,asia,0.004969528370336875,afd,0.010677685351908193,deswegen,0.005736667465272132,einseitig,0.005657266963388472,dezember,0.004900142853258569,werden,0.0069350688747802985,gelsenkirchen,0.0075922323060750715,nikolas,0.011465573176065074,livestream,0.006209818415765052,socialist,0.004365984399718756,gerade,0.005952687237802867,dafür,0.006286762414510826,frage,0.007793438681024462
98,online,0.0033144828960991646,diesel,0.003952363432827077,je,0.004401715307699084,chart,0.007292004849936366,uhr,0.004681703564869548,südafrika,0.005125836611922011,geimpft,0.004289810875264285,virologen,0.00482764095721618,klein,0.005204033232424435,nächster,0.006525906850873065,ug,0.005892325751690794,kreuztal,0.0050698059536458465,kampfeinsatz,0.004966063036693204,gleich,0.010616392562882873,kandidat,0.00569252248466101,falsch,0.005638164686291465,vacein,0.004899184734118203,sars,0.006926049234249953,antisemitisch,0.0075465058009718785,nebenerwerbsabgeordnete,0.011465573176065074,zeit,0.006158628378749786,agree,0.004304685825306003,werden,0.00589989246641238,möglichkeit,0.006237737063932976,industriell,0.007790582847691597
99,dafür,0.003300739417026674,erhöhung,0.003922641171474147,recht,0.004396640473605613,count,0.007288322992907626,immunantwort,0.0046659656049568374,datenstand,0.005028287332836466,care,0.004284271641413777,dürfen,0.004825456760456823,schwer,0.005188706077841815,wen,0.0064661796227213405,gesundheitsschutz,0.005854441408742651,wert,0.005067259489737944,sehen,0.004962327245216708,ministerium,0.0106047302825357,integrieren,0.005678751116009177,verbindung,0.005617905236321766,müssen,0.004871602065354525,dgkh,0.006877815437936365,vermutlich,0.007521767855139668,ad,0.011453007835814778,corona,0.006074316811249337,outside,0.0041133214882969026,eckardt,0.005866980273640998,bedingung,0.0061632695634151755,bild,0.007691731673801229
