,topic_0_word,topic_0_score,topic_1_word,topic_1_score,topic_2_word,topic_2_score,topic_3_word,topic_3_score,topic_4_word,topic_4_score,topic_5_word,topic_5_score,topic_6_word,topic_6_score,topic_7_word,topic_7_score,topic_8_word,topic_8_score,topic_9_word,topic_9_score,topic_10_word,topic_10_score,topic_11_word,topic_11_score,topic_12_word,topic_12_score,topic_13_word,topic_13_score,topic_14_word,topic_14_score,topic_15_word,topic_15_score,topic_16_word,topic_16_score,topic_17_word,topic_17_score,topic_18_word,topic_18_score,topic_19_word,topic_19_score,topic_20_word,topic_20_score,topic_21_word,topic_21_score,topic_22_word,topic_22_score,topic_23_word,topic_23_score,topic_24_word,topic_24_score
49,klar,0.006489756669100712,infektionsschutzgesetz,0.006609468077731555,grad,0.00780155916691156,verwaltung,0.0063707679519958375,fordern,0.007861272218659673,cducsu,0.0067425460644351485,neu,0.006925988028458626,tag,0.006792877213069468,deutsch,0.007658278836690398,dürfen,0.006816069535686338,welt,0.008265753396451792,klar,0.007653445936010612,gesetz,0.007114291720714375,diskutieren,0.009398793260201594,us,0.00698282268437954,schleswig,0.01054039396228358,recht,0.010924376156520258,jahrestag,0.00985665632661441,ländlich,0.008282485499585487,pflege,0.008742435374213276,finanzierung,0.009116496555833478,medizinisch,0.008579352008285704,gundremming,0.010474192640376903,member,0.007934288810753466,brauchen,0.009537831145257763
50,europa,0.006474277160178364,sollen,0.006570520244145606,baerbock,0.007599954807400061,meinungsfreiheit,0.006365434182901233,corona,0.007858896949979302,groß,0.006719351331653537,politik,0.006925180101587303,studie,0.006772584642009361,aktuell,0.007605136155715943,linksextrem,0.006782156682577325,frau,0.008220571300559964,bekämpfen,0.007610914990830267,hass,0.007066833369840954,ökologisch,0.00919760211389273,fdp,0.006915450085877258,deutsch,0.010518291003946998,saytheirnam,0.010892264693574912,überfiel,0.00983239660261719,statt,0.008269913086152561,corona,0.008706380644692977,extra,0.009079558612042649,bundesrechnungshof,0.008044003964879465,laufzeit,0.010347138845750425,resolution,0.007888133606577093,seit,0.00940148066586129
51,zeit,0.006422369950079055,studie,0.006558751907161261,welt,0.007593457870744357,zukunft,0.006247772824560677,deutsch,0.007849186392215518,werden,0.006660615889754923,gegenüber,0.00687315629977799,bund,0.006717240696470334,spotify,0.007508045934140017,wegen,0.006780484710556552,sagen,0.008162328513307171,politisch,0.007519544028997312,tun,0.006964409833036614,ministerin,0.008929116640457795,sta,0.006852507291080232,saison,0.010306940880586963,rechter,0.010732209217811702,kz,0.009799495677892539,fahrer,0.008200166018446853,endlich,0.008545864790908467,pandemie,0.00892164473204797,machen,0.007894685809115466,fluid,0.010347138845750425,land,0.00781028838154854,müssen,0.009400631442288827
52,csu,0.006383338809400356,weit,0.006485277231149625,wählen,0.007590994702047494,zeit,0.006211858111737473,kommen,0.007793945684421608,antwort,0.006551060142688675,tag,0.006796066017052985,mensch,0.006689788227498004,freitag,0.007468729695255679,zwei,0.006775795583456959,leben,0.00792560961561381,osten,0.007357028302722401,fordern,0.0069482927142153405,müssen,0.008799152846744695,statu,0.006809488981851927,drei,0.010085616360067036,rom,0.010315688724107137,keinvergessen,0.009776903849925656,müssen,0.008162260999371184,deshalb,0.008511070231355347,pflegeheim,0.008902350877842679,afd,0.007791523227813644,nuclear,0.010127284172759845,verurteilen,0.0077912389348911435,spritpreise,0.009383421437566571
53,vorsitzend,0.006209627161384151,sagen,0.0064344836672687675,global,0.007570134307986514,machen,0.006192871762897975,union,0.007546591480893839,lobbyismus,0.006474709130283764,werden,0.006771541093503096,besonders,0.0066291570598343156,mittwoch,0.007374230860446535,linker,0.006704219862477356,spd,0.00792095627222603,staatsräson,0.007274500849708283,machen,0.006885268764440579,ländlich,0.008395698127971833,welt,0.006434659833752045,liga,0.00970568064457856,gewalt,0.010205191060100104,bundestag,0.009603350645851239,strecke,0.008003853971382022,stärken,0.008472045071232542,linke,0.00886280415702177,geld,0.007735764727768164,abzug,0.010017695823283585,istanbulconvention,0.007774670215754523,bürger,0.009366045970745935
54,sep,0.006093335243123693,tag,0.006411456595842947,industrie,0.007296686386030728,tag,0.0061469324452535015,seit,0.007470930142680827,zeit,0.006361197036753009,migrationspolitik,0.0066133659394687,afd,0.006623857912762335,donnerstag,0.007310551400518818,nachricht,0.0066472668592079225,soldatinn,0.007843232959914414,fest,0.0068479064073910184,thema,0.0068453635568229716,innen,0.008390579107807999,mai,0.006324676023393491,gut,0.009597849195711394,dürfen,0.00990977851621821,vernichtungskrieg,0.009287283689581486,mensch,0.007994089778084433,machen,0.008444501613042154,öffentlich,0.008745630933170148,welt,0.007626022120109679,neu,0.009954599518254994,verbot,0.007771057999285797,miete,0.009074269472836372
55,demokratie,0.006064744190397015,krise,0.006387243286332098,ausbau,0.007250913214815756,jetztzukunft,0.006010752578323388,sollen,0.007441085525723661,eigen,0.006293474694222959,nord,0.006556083913848328,jung,0.00655321394522618,sprechen,0.007289937500231736,kriminalität,0.006637682528675467,usa,0.007829221342018682,eskalation,0.00682074024359778,tag,0.006818667979008264,raum,0.008303247082398836,weit,0.00629053755930242,groß,0.009468246366926641,angehörige,0.009778480601056953,juni,0.009018405331500888,mobilitätswende,0.007885583520225354,gewerkschaft,0.008438691620010584,dringend,0.008672089045736547,ndr,0.007532319643554609,grüne,0.009863823244949605,cem,0.007622074004126817,energiepolitik,0.00876458487420631
56,uhr,0.006013335859605114,geben,0.006371900973048645,triell,0.007120838926603073,politik,0.005999962718896067,vermögen,0.007372275427634075,aktuell,0.006273661792117587,einwanderung,0.0065068547128330585,bundesregierung,0.006534965853816833,sonntag,0.007213975424236104,politik,0.006518768544346808,truppe,0.007825586216959127,syrer,0.006643013690735841,spiegel,0.006778663168466463,insektenschutzgesetz,0.008301278231250273,person,0.006255178817534495,gold,0.009340443953687022,antirassistisch,0.009736746918009758,tagderbefreiung,0.008922687674094912,nahverkehr,0.007885583520225354,million,0.008420068318921824,notwendig,0.008435595988266483,rücktritt,0.007519783266852099,land,0.00981033466158823,waffe,0.007546736889647454,wohnung,0.008687028006452128
57,baerbock,0.005913074480601141,delta,0.006350986372211448,nächster,0.007086223738993243,fdp,0.005968682325944154,erhöhen,0.007317496982095312,anzeigen,0.006270716098187723,stream,0.006376682350518693,zeigen,0.00651559604712871,dienstag,0.007201950317701139,juni,0.006412758016346826,politik,0.007734097190339429,land,0.0066402499078984335,dafür,0.006689250354794233,insektenschutz,0.008301278231250273,wirklich,0.006221844127737664,gewinnen,0.00932207765298234,bekämpfen,0.009539615837478354,gedenktag,0.008818503608766688,bezahlbar,0.007876123511456829,leben,0.008400623588990573,pflegerinnen,0.008337172317082194,iv,0.007488997664300035,dual,0.009707301031394869,council,0.007540539758852009,schock,0.008629309238666054
58,morgen,0.005878838632139755,märz,0.0063479801333396705,unser,0.007068646505491441,werden,0.005958981375108663,armut,0.007259980822564704,aserbaidschan,0.006232046763299551,erklären,0.006329539566672068,psychisch,0.006461548821043528,dielinke,0.0071460998063816936,töten,0.006368065918228395,fehler,0.0074043174420629155,stehen,0.006615165986520369,neu,0.006623540949747785,protschka,0.008288218983421445,danke,0.00600025202797612,sportschau,0.00921558554301853,solidarität,0.009298130372508966,diktatur,0.00880793833644079,elektromobilität,0.007843817084810838,seit,0.008145202242288024,konzern,0.008046522405057054,schützen,0.007486964880648846,atomstrom,0.009436648330778195,linke,0.007479191558804685,deutsch,0.008602967739065735
